'Number','Region','Date','Confirmed','Dead','Recovered'
13,'Kyiv (city)',2020-02-25,0,0,0
13,'Kyiv (city)',2020-02-26,0,0,0
13,'Kyiv (city)',2020-02-27,0,0,0
13,'Kyiv (city)',2020-02-28,0,0,0
13,'Kyiv (city)',2020-02-29,0,0,0
13,'Kyiv (city)',2020-03-01,0,0,0
13,'Kyiv (city)',2020-03-02,0,0,0
13,'Kyiv (city)',2020-03-03,0,0,0
13,'Kyiv (city)',2020-03-04,1,0,0
13,'Kyiv (city)',2020-03-05,0,0,0
13,'Kyiv (city)',2020-03-06,1,0,0
13,'Kyiv (city)',2020-03-07,1,0,0
13,'Kyiv (city)',2020-03-08,0,0,0
13,'Kyiv (city)',2020-03-09,0,0,0
13,'Kyiv (city)',2020-03-10,0,0,0
13,'Kyiv (city)',2020-03-11,0,0,0
13,'Kyiv (city)',2020-03-12,0,0,0
13,'Kyiv (city)',2020-03-13,0,0,0
13,'Kyiv (city)',2020-03-14,2,0,0
13,'Kyiv (city)',2020-03-15,1,0,0
13,'Kyiv (city)',2020-03-16,0,0,0
13,'Kyiv (city)',2020-03-17,1,0,0
13,'Kyiv (city)',2020-03-18,0,0,0
13,'Kyiv (city)',2020-03-19,2,0,0
13,'Kyiv (city)',2020-03-20,11,0,0
13,'Kyiv (city)',2020-03-21,13,0,0
13,'Kyiv (city)',2020-03-22,5,0,0
13,'Kyiv (city)',2020-03-23,9,0,0
13,'Kyiv (city)',2020-03-24,7,0,0
13,'Kyiv (city)',2020-03-25,14,0,0
13,'Kyiv (city)',2020-03-26,16,0,0
13,'Kyiv (city)',2020-03-27,11,0,0
13,'Kyiv (city)',2020-03-28,8,0,0
13,'Kyiv (city)',2020-03-29,27,1,0
13,'Kyiv (city)',2020-03-30,8,0,0
13,'Kyiv (city)',2020-03-31,29,1,0
13,'Kyiv (city)',2020-04-01,55,0,0
13,'Kyiv (city)',2020-04-02,18,1,0
13,'Kyiv (city)',2020-04-03,38,1,0
13,'Kyiv (city)',2020-04-04,22,0,0
13,'Kyiv (city)',2020-04-05,21,1,0
13,'Kyiv (city)',2020-04-06,17,1,0
13,'Kyiv (city)',2020-04-07,23,0,0
13,'Kyiv (city)',2020-04-08,63,1,0
13,'Kyiv (city)',2020-04-09,27,0,0
13,'Kyiv (city)',2020-04-10,76,1,0
13,'Kyiv (city)',2020-04-11,28,0,0
13,'Kyiv (city)',2020-04-12,67,2,0
13,'Kyiv (city)',2020-04-13,22,2,1
13,'Kyiv (city)',2020-04-14,43,0,0
13,'Kyiv (city)',2020-04-15,72,1,25
13,'Kyiv (city)',2020-04-16,112,0,3
13,'Kyiv (city)',2020-04-17,59,3,2
13,'Kyiv (city)',2020-04-18,60,1,1
13,'Kyiv (city)',2020-04-19,60,2,1
13,'Kyiv (city)',2020-04-20,45,2,0
13,'Kyiv (city)',2020-04-21,31,0,6
13,'Kyiv (city)',2020-04-22,78,0,7
13,'Kyiv (city)',2020-04-23,47,0,8
13,'Kyiv (city)',2020-04-24,59,2,7
13,'Kyiv (city)',2020-04-25,24,0,0
13,'Kyiv (city)',2020-04-26,33,1,0
13,'Kyiv (city)',2020-04-27,39,1,4
13,'Kyiv (city)',2020-04-28,62,0,6
13,'Kyiv (city)',2020-04-29,61,1,7
13,'Kyiv (city)',2020-04-30,38,0,6
13,'Kyiv (city)',2020-05-01,14,0,1
13,'Kyiv (city)',2020-05-02,12,1,1
13,'Kyiv (city)',2020-05-03,64,1,0
13,'Kyiv (city)',2020-05-04,55,1,11
13,'Kyiv (city)',2020-05-05,53,1,8
13,'Kyiv (city)',2020-05-06,11,1,12
13,'Kyiv (city)',2020-05-07,62,3,19
13,'Kyiv (city)',2020-05-08,62,1,8
13,'Kyiv (city)',2020-05-09,45,3,4
13,'Kyiv (city)',2020-05-10,97,0,1
13,'Kyiv (city)',2020-05-11,32,2,1
13,'Kyiv (city)',2020-05-12,51,2,34
13,'Kyiv (city)',2020-05-13,64,2,20
13,'Kyiv (city)',2020-05-14,70,3,14
13,'Kyiv (city)',2020-05-15,98,2,20
13,'Kyiv (city)',2020-05-16,90,3,2
13,'Kyiv (city)',2020-05-17,46,2,2
13,'Kyiv (city)',2020-05-18,7,3,62
13,'Kyiv (city)',2020-05-19,37,1,20
13,'Kyiv (city)',2020-05-20,67,2,13
13,'Kyiv (city)',2020-05-21,17,0,24
13,'Kyiv (city)',2020-05-22,61,0,15
13,'Kyiv (city)',2020-05-23,62,1,9
13,'Kyiv (city)',2020-05-24,44,2,4
13,'Kyiv (city)',2020-05-25,34,2,31
13,'Kyiv (city)',2020-05-26,66,1,50
13,'Kyiv (city)',2020-05-27,58,0,110
13,'Kyiv (city)',2020-05-28,94,1,45
13,'Kyiv (city)',2020-05-29,98,2,40
13,'Kyiv (city)',2020-05-30,49,0,27
13,'Kyiv (city)',2020-05-31,39,2,13
13,'Kyiv (city)',2020-06-01,57,1,44
13,'Kyiv (city)',2020-06-02,80,0,38
13,'Kyiv (city)',2020-06-03,60,0,93
13,'Kyiv (city)',2020-06-04,84,5,28
13,'Kyiv (city)',2020-06-05,59,0,13
13,'Kyiv (city)',2020-06-06,67,2,0
13,'Kyiv (city)',2020-06-07,81,1,0
13,'Kyiv (city)',2020-06-08,59,2,38
13,'Kyiv (city)',2020-06-09,50,1,60
13,'Kyiv (city)',2020-06-10,71,3,67
13,'Kyiv (city)',2020-06-11,46,2,79
13,'Kyiv (city)',2020-06-12,39,2,31
13,'Kyiv (city)',2020-06-13,22,1,0
13,'Kyiv (city)',2020-06-14,13,2,0
14,'Mykolaiv',2020-01-22,0,0,0
14,'Mykolaiv',2020-01-23,0,0,0
14,'Mykolaiv',2020-01-24,0,0,0
14,'Mykolaiv',2020-01-25,0,0,0
14,'Mykolaiv',2020-01-26,0,0,0
14,'Mykolaiv',2020-01-27,0,0,0
14,'Mykolaiv',2020-01-28,0,0,0
14,'Mykolaiv',2020-01-29,0,0,0
14,'Mykolaiv',2020-01-30,0,0,0
14,'Mykolaiv',2020-01-31,0,0,0
14,'Mykolaiv',2020-02-01,0,0,0
14,'Mykolaiv',2020-02-02,0,0,0
14,'Mykolaiv',2020-02-03,0,0,0
14,'Mykolaiv',2020-02-04,0,0,0
14,'Mykolaiv',2020-02-05,0,0,0
14,'Mykolaiv',2020-02-06,0,0,0
14,'Mykolaiv',2020-02-07,0,0,0
14,'Mykolaiv',2020-02-08,0,0,0
14,'Mykolaiv',2020-02-09,0,0,0
14,'Mykolaiv',2020-02-10,0,0,0
14,'Mykolaiv',2020-02-11,0,0,0
14,'Mykolaiv',2020-02-12,0,0,0
14,'Mykolaiv',2020-02-13,0,0,0
14,'Mykolaiv',2020-02-14,0,0,0
14,'Mykolaiv',2020-02-15,0,0,0
14,'Mykolaiv',2020-02-16,0,0,0
14,'Mykolaiv',2020-02-17,0,0,0
14,'Mykolaiv',2020-02-18,0,0,0
14,'Mykolaiv',2020-02-19,0,0,0
14,'Mykolaiv',2020-02-20,0,0,0
14,'Mykolaiv',2020-02-21,0,0,0
14,'Mykolaiv',2020-02-22,0,0,0
14,'Mykolaiv',2020-02-23,0,0,0
14,'Mykolaiv',2020-02-24,0,0,0
14,'Mykolaiv',2020-02-25,0,0,0
14,'Mykolaiv',2020-02-26,0,0,0
14,'Mykolaiv',2020-02-27,0,0,0
14,'Mykolaiv',2020-02-28,0,0,0
14,'Mykolaiv',2020-02-29,0,0,0
14,'Mykolaiv',2020-03-01,0,0,0
14,'Mykolaiv',2020-03-02,0,0,0
14,'Mykolaiv',2020-03-03,0,0,0
14,'Mykolaiv',2020-03-04,0,0,0
14,'Mykolaiv',2020-03-05,0,0,0
14,'Mykolaiv',2020-03-06,0,0,0
14,'Mykolaiv',2020-03-07,0,0,0
14,'Mykolaiv',2020-03-08,0,0,0
14,'Mykolaiv',2020-03-09,0,0,0
14,'Mykolaiv',2020-03-10,0,0,0
14,'Mykolaiv',2020-03-11,0,0,0
14,'Mykolaiv',2020-03-12,0,0,0
14,'Mykolaiv',2020-03-13,0,0,0
14,'Mykolaiv',2020-03-14,0,0,0
14,'Mykolaiv',2020-03-15,0,0,0
14,'Mykolaiv',2020-03-16,0,0,0
14,'Mykolaiv',2020-03-17,0,0,0
14,'Mykolaiv',2020-03-18,0,0,0
14,'Mykolaiv',2020-03-19,0,0,0
14,'Mykolaiv',2020-03-20,0,0,0
14,'Mykolaiv',2020-03-21,0,0,0
14,'Mykolaiv',2020-03-22,0,0,0
14,'Mykolaiv',2020-03-23,0,0,0
14,'Mykolaiv',2020-03-24,0,0,0
14,'Mykolaiv',2020-03-25,0,0,0
14,'Mykolaiv',2020-03-26,0,0,0
14,'Mykolaiv',2020-03-27,0,0,0
14,'Mykolaiv',2020-03-28,0,0,0
14,'Mykolaiv',2020-03-29,0,0,0
14,'Mykolaiv',2020-03-30,0,0,0
14,'Mykolaiv',2020-03-31,0,0,0
14,'Mykolaiv',2020-04-01,0,0,0
14,'Mykolaiv',2020-04-02,0,0,0
14,'Mykolaiv',2020-04-03,0,0,0
14,'Mykolaiv',2020-04-04,0,0,0
14,'Mykolaiv',2020-04-05,0,0,0
14,'Mykolaiv',2020-04-06,0,0,0
14,'Mykolaiv',2020-04-07,0,0,0
14,'Mykolaiv',2020-04-08,0,0,0
14,'Mykolaiv',2020-04-09,0,0,0
14,'Mykolaiv',2020-04-10,2,0,0
14,'Mykolaiv',2020-04-11,3,0,0
14,'Mykolaiv',2020-04-12,0,0,0
14,'Mykolaiv',2020-04-13,9,0,0
14,'Mykolaiv',2020-04-14,8,0,0
14,'Mykolaiv',2020-04-15,0,0,0
14,'Mykolaiv',2020-04-16,9,0,0
14,'Mykolaiv',2020-04-17,4,0,0
14,'Mykolaiv',2020-04-18,2,0,0
14,'Mykolaiv',2020-04-19,0,0,0
14,'Mykolaiv',2020-04-20,45,0,0
14,'Mykolaiv',2020-04-21,17,1,0
14,'Mykolaiv',2020-04-22,4,0,0
14,'Mykolaiv',2020-04-23,0,0,0
14,'Mykolaiv',2020-04-24,8,0,2
14,'Mykolaiv',2020-04-25,4,1,0
14,'Mykolaiv',2020-04-26,1,0,0
14,'Mykolaiv',2020-04-27,0,0,3
14,'Mykolaiv',2020-04-28,4,0,1
14,'Mykolaiv',2020-04-29,6,0,0
14,'Mykolaiv',2020-04-30,15,1,5
14,'Mykolaiv',2020-05-01,9,0,0
14,'Mykolaiv',2020-05-02,12,0,0
14,'Mykolaiv',2020-05-03,2,0,0
14,'Mykolaiv',2020-05-04,2,2,10
14,'Mykolaiv',2020-05-05,6,0,9
14,'Mykolaiv',2020-05-06,8,0,5
14,'Mykolaiv',2020-05-07,23,0,16
14,'Mykolaiv',2020-05-08,4,0,1
14,'Mykolaiv',2020-05-09,18,0,0
14,'Mykolaiv',2020-05-10,2,0,0
14,'Mykolaiv',2020-05-11,0,0,0
14,'Mykolaiv',2020-05-12,3,0,13
14,'Mykolaiv',2020-05-13,1,0,4
14,'Mykolaiv',2020-05-14,8,1,10
14,'Mykolaiv',2020-05-15,2,0,3
14,'Mykolaiv',2020-05-16,3,0,0
14,'Mykolaiv',2020-05-17,22,0,0
14,'Mykolaiv',2020-05-18,1,0,17
14,'Mykolaiv',2020-05-19,3,1,4
14,'Mykolaiv',2020-05-20,9,0,2
14,'Mykolaiv',2020-05-21,3,0,8
14,'Mykolaiv',2020-05-22,1,0,6
14,'Mykolaiv',2020-05-23,1,0,0
14,'Mykolaiv',2020-05-24,0,0,0
14,'Mykolaiv',2020-05-25,0,0,15
14,'Mykolaiv',2020-05-26,1,0,4
14,'Mykolaiv',2020-05-27,2,0,6
14,'Mykolaiv',2020-05-28,4,0,20
14,'Mykolaiv',2020-05-29,6,0,6
14,'Mykolaiv',2020-05-30,1,0,0
14,'Mykolaiv',2020-05-31,0,0,0
14,'Mykolaiv',2020-06-01,0,0,4
14,'Mykolaiv',2020-06-02,0,0,8
14,'Mykolaiv',2020-06-03,11,0,0
14,'Mykolaiv',2020-06-04,0,0,7
14,'Mykolaiv',2020-06-05,2,0,9
14,'Mykolaiv',2020-06-06,0,0,1
14,'Mykolaiv',2020-06-07,0,0,0
14,'Mykolaiv',2020-06-08,1,0,0
14,'Mykolaiv',2020-06-09,1,0,2
14,'Mykolaiv',2020-06-10,5,0,3
14,'Mykolaiv',2020-06-11,3,0,3
14,'Mykolaiv',2020-06-12,2,0,6
14,'Mykolaiv',2020-06-13,0,0,0
14,'Mykolaiv',2020-06-14,0,0,0
15,'Odesa',2020-01-22,0,0,0
15,'Odesa',2020-01-23,0,0,0
15,'Odesa',2020-01-24,0,0,0
15,'Odesa',2020-01-25,0,0,0
15,'Odesa',2020-01-26,0,0,0
15,'Odesa',2020-01-27,0,0,0
15,'Odesa',2020-01-28,0,0,0
15,'Odesa',2020-01-29,0,0,0
15,'Odesa',2020-01-30,0,0,0
15,'Odesa',2020-01-31,0,0,0
15,'Odesa',2020-02-01,0,0,0
15,'Odesa',2020-02-02,0,0,0
15,'Odesa',2020-02-03,0,0,0
15,'Odesa',2020-02-04,0,0,0
15,'Odesa',2020-02-05,0,0,0
15,'Odesa',2020-02-06,0,0,0
15,'Odesa',2020-02-07,0,0,0
15,'Odesa',2020-02-08,0,0,0
15,'Odesa',2020-02-09,0,0,0
15,'Odesa',2020-02-10,0,0,0
15,'Odesa',2020-02-11,0,0,0
15,'Odesa',2020-02-12,0,0,0
15,'Odesa',2020-02-13,0,0,0
15,'Odesa',2020-02-14,0,0,0
15,'Odesa',2020-02-15,0,0,0
15,'Odesa',2020-02-16,0,0,0
15,'Odesa',2020-02-17,0,0,0
15,'Odesa',2020-02-18,0,0,0
15,'Odesa',2020-02-19,0,0,0
15,'Odesa',2020-02-20,0,0,0
15,'Odesa',2020-02-21,0,0,0
15,'Odesa',2020-02-22,0,0,0
15,'Odesa',2020-02-23,0,0,0
15,'Odesa',2020-02-24,0,0,0
15,'Odesa',2020-02-25,0,0,0
15,'Odesa',2020-02-26,0,0,0
15,'Odesa',2020-02-27,0,0,0
15,'Odesa',2020-02-28,0,0,0
15,'Odesa',2020-02-29,0,0,0
15,'Odesa',2020-03-01,0,0,0
15,'Odesa',2020-03-02,0,0,0
15,'Odesa',2020-03-03,0,0,0
15,'Odesa',2020-03-04,0,0,0
15,'Odesa',2020-03-05,0,0,0
15,'Odesa',2020-03-06,0,0,0
15,'Odesa',2020-03-07,0,0,0
15,'Odesa',2020-03-08,0,0,0
15,'Odesa',2020-03-09,0,0,0
15,'Odesa',2020-03-10,0,0,0
15,'Odesa',2020-03-11,0,0,0
15,'Odesa',2020-03-12,0,0,0
15,'Odesa',2020-03-13,0,0,0
15,'Odesa',2020-03-14,0,0,0
15,'Odesa',2020-03-15,0,0,0
15,'Odesa',2020-03-16,0,0,0
15,'Odesa',2020-03-17,0,0,0
15,'Odesa',2020-03-18,0,0,0
15,'Odesa',2020-03-19,0,0,0
15,'Odesa',2020-03-20,0,0,0
15,'Odesa',2020-03-21,0,0,0
15,'Odesa',2020-03-22,0,0,0
15,'Odesa',2020-03-23,0,0,0
15,'Odesa',2020-03-24,1,0,0
15,'Odesa',2020-03-25,3,0,0
15,'Odesa',2020-03-26,1,0,0
15,'Odesa',2020-03-27,1,0,0
15,'Odesa',2020-03-28,2,0,0
15,'Odesa',2020-03-29,0,0,0
15,'Odesa',2020-03-30,3,0,0
15,'Odesa',2020-03-31,1,0,0
15,'Odesa',2020-04-01,3,0,0
15,'Odesa',2020-04-02,7,0,0
15,'Odesa',2020-04-03,4,0,0
15,'Odesa',2020-04-04,0,0,0
15,'Odesa',2020-04-05,1,0,0
15,'Odesa',2020-04-06,3,0,0
15,'Odesa',2020-04-07,2,0,0
15,'Odesa',2020-04-08,11,0,0
15,'Odesa',2020-04-09,7,0,0
15,'Odesa',2020-04-10,3,1,0
15,'Odesa',2020-04-11,14,0,0
15,'Odesa',2020-04-12,2,0,0
15,'Odesa',2020-04-13,0,0,0
15,'Odesa',2020-04-14,1,0,0
15,'Odesa',2020-04-15,3,0,0
15,'Odesa',2020-04-16,20,0,0
15,'Odesa',2020-04-17,14,0,0
15,'Odesa',2020-04-18,12,0,1
15,'Odesa',2020-04-19,17,1,1
15,'Odesa',2020-04-20,9,0,0
15,'Odesa',2020-04-21,5,0,0
15,'Odesa',2020-04-22,15,1,1
15,'Odesa',2020-04-23,5,0,3
15,'Odesa',2020-04-24,13,0,1
15,'Odesa',2020-04-25,35,0,3
15,'Odesa',2020-04-26,20,0,1
15,'Odesa',2020-04-27,8,0,1
15,'Odesa',2020-04-28,21,0,4
15,'Odesa',2020-04-29,11,0,3
15,'Odesa',2020-04-30,21,0,6
15,'Odesa',2020-05-01,35,0,0
15,'Odesa',2020-05-02,74,0,1
15,'Odesa',2020-05-03,30,0,0
15,'Odesa',2020-05-04,31,0,1
15,'Odesa',2020-05-05,37,0,1
15,'Odesa',2020-05-06,75,1,2
15,'Odesa',2020-05-07,28,1,1
15,'Odesa',2020-05-08,23,0,2
15,'Odesa',2020-05-09,17,0,3
15,'Odesa',2020-05-10,5,0,3
15,'Odesa',2020-05-11,11,2,3
15,'Odesa',2020-05-12,24,0,6
15,'Odesa',2020-05-13,10,0,2
15,'Odesa',2020-05-14,32,0,11
15,'Odesa',2020-05-15,4,1,7
15,'Odesa',2020-05-16,21,1,8
15,'Odesa',2020-05-17,12,4,13
15,'Odesa',2020-05-18,15,0,15
15,'Odesa',2020-05-19,8,1,12
15,'Odesa',2020-05-20,11,0,12
15,'Odesa',2020-05-21,12,0,7
15,'Odesa',2020-05-22,3,0,8
15,'Odesa',2020-05-23,5,0,9
15,'Odesa',2020-05-24,8,0,2
15,'Odesa',2020-05-25,10,0,14
15,'Odesa',2020-05-26,9,0,8
15,'Odesa',2020-05-27,16,0,30
15,'Odesa',2020-05-28,11,1,29
15,'Odesa',2020-05-29,2,0,11
15,'Odesa',2020-05-30,7,2,19
15,'Odesa',2020-05-31,10,0,39
15,'Odesa',2020-06-01,10,0,38
15,'Odesa',2020-06-02,13,1,25
15,'Odesa',2020-06-03,24,0,13
15,'Odesa',2020-06-04,31,0,13
15,'Odesa',2020-06-05,14,0,10
15,'Odesa',2020-06-06,12,0,18
15,'Odesa',2020-06-07,10,0,0
15,'Odesa',2020-06-08,8,0,1
15,'Odesa',2020-06-09,14,0,1
15,'Odesa',2020-06-10,23,0,0
15,'Odesa',2020-06-11,16,0,0
15,'Odesa',2020-06-12,18,0,0
15,'Odesa',2020-06-13,13,0,0
15,'Odesa',2020-06-14,14,0,0
16,'Poltava',2020-01-22,0,0,0
16,'Poltava',2020-01-23,0,0,0
16,'Poltava',2020-01-24,0,0,0
16,'Poltava',2020-01-25,0,0,0
16,'Poltava',2020-01-26,0,0,0
16,'Poltava',2020-01-27,0,0,0
16,'Poltava',2020-01-28,0,0,0
16,'Poltava',2020-01-29,0,0,0
16,'Poltava',2020-01-30,0,0,0
16,'Poltava',2020-01-31,0,0,0
16,'Poltava',2020-02-01,0,0,0
16,'Poltava',2020-02-02,0,0,0
16,'Poltava',2020-02-03,0,0,0
16,'Poltava',2020-02-04,0,0,0
16,'Poltava',2020-02-05,0,0,0
16,'Poltava',2020-02-06,0,0,0
16,'Poltava',2020-02-07,0,0,0
16,'Poltava',2020-02-08,0,0,0
16,'Poltava',2020-02-09,0,0,0
16,'Poltava',2020-02-10,0,0,0
16,'Poltava',2020-02-11,0,0,0
16,'Poltava',2020-02-12,0,0,0
16,'Poltava',2020-02-13,0,0,0
16,'Poltava',2020-02-14,0,0,0
16,'Poltava',2020-02-15,0,0,0
16,'Poltava',2020-02-16,0,0,0
16,'Poltava',2020-02-17,0,0,0
16,'Poltava',2020-02-18,0,0,0
16,'Poltava',2020-02-19,0,0,0
16,'Poltava',2020-02-20,0,0,0
